bundle	material	prop	tex_pathid	tex_name	scale_x	scale_y	off_x	off_y
weaponmodmaterials_assets_mi_pistol_tti_viper_body_pit_55e3073ed3affcdd82b1647847afa7bf.bundle	MI_Pistol_TTI_Viper_Body_Pit	_BaseColorMap	-1662077546982387567	Textures_Pistol_TTI_Viper_Separated_Pistol_TTI_Viper_Body_Pit_BaseMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pistol_tti_viper_body_pit_55e3073ed3affcdd82b1647847afa7bf.bundle	MI_Pistol_TTI_Viper_Body_Pit	_MaskMap	-3700633625345401839	Textures_Pistol_TTI_Viper_Separated_Pistol_TTI_Viper_Body_Pit_MaskMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pistol_tti_viper_body_pit_55e3073ed3affcdd82b1647847afa7bf.bundle	MI_Pistol_TTI_Viper_Body_Pit	_NormalMap	-8632973887338055058	Textures_Pistol_TTI_Viper_Separated_Pistol_TTI_Viper_Body_Pit_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pistol_tti_viper_body_sand_eb4e86624f66bee71c42bb88ed875cab.bundle	MI_Pistol_TTI_Viper_Body_Sand	_BaseColorMap	-8126440888448891686	Textures_Pistol_TTI_Viper_Separated_Pistol_TTI_Viper_Body_Sand_BaseMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pistol_tti_viper_body_sand_eb4e86624f66bee71c42bb88ed875cab.bundle	MI_Pistol_TTI_Viper_Body_Sand	_MaskMap	-2998840308104627810	Textures_Pistol_TTI_Viper_Separated_Pistol_TTI_Viper_Body_Sand_MaskMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pistol_tti_viper_body_sand_eb4e86624f66bee71c42bb88ed875cab.bundle	MI_Pistol_TTI_Viper_Body_Sand	_NormalMap	6028916490879654101	Textures_Pistol_TTI_Viper_Separated_Pistol_TTI_Viper_Body_Sand_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pistol_tti_viper_mag_pit_313974ee786fd6e7f7f7e258e7ff495f.bundle	MI_Pistol_TTI_Viper_Mag_Pit	_BaseColorMap	1168730391016625554	Textures_Pistol_TTI_Viper_Separated_Pistol_TTI_Viper_Mag_Pit_BaseMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pistol_tti_viper_mag_pit_313974ee786fd6e7f7f7e258e7ff495f.bundle	MI_Pistol_TTI_Viper_Mag_Pit	_MaskMap	-3074894656067650194	Textures_Pistol_TTI_Viper_Separated_Pistol_TTI_Viper_Mag_Pit_MaskMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pistol_tti_viper_mag_pit_313974ee786fd6e7f7f7e258e7ff495f.bundle	MI_Pistol_TTI_Viper_Mag_Pit	_NormalMap	7158101108291514765	Textures_Pistol_TTI_Viper_Separated_Pistol_TTI_Viper_Mag_Pit_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pistol_tti_viper_mag_sand_30c38f821471c4b7f103174ed29fbd86.bundle	MI_Pistol_TTI_Viper_Mag_Sand	_BaseColorMap	-4263438413852692629	Textures_Pistol_TTI_Viper_Separated_Pistol_TTI_Viper_Mag_Sand_BaseMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pistol_tti_viper_mag_sand_30c38f821471c4b7f103174ed29fbd86.bundle	MI_Pistol_TTI_Viper_Mag_Sand	_MaskMap	-912192021944395859	Textures_Pistol_TTI_Viper_Separated_Pistol_TTI_Viper_Mag_Sand_MaskMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pistol_tti_viper_mag_sand_30c38f821471c4b7f103174ed29fbd86.bundle	MI_Pistol_TTI_Viper_Mag_Sand	_NormalMap	-1255247348504530625	Textures_Pistol_TTI_Viper_Separated_Pistol_TTI_Viper_Mag_Sand_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pistol_tti_viper_slide_pit_b2eb1c5de7ff28ff3942cba11731ecac.bundle	MI_Pistol_TTI_Viper_Slide_Pit	_BaseColorMap	-8001778157726009621	Textures_Pistol_TTI_Viper_Separated_Pistol_TTI_Viper_Slide_Pit_BaseMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pistol_tti_viper_slide_pit_b2eb1c5de7ff28ff3942cba11731ecac.bundle	MI_Pistol_TTI_Viper_Slide_Pit	_MaskMap	9113350327277122118	Textures_Pistol_TTI_Viper_Separated_Pistol_TTI_Viper_Slide_Pit_MaskMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pistol_tti_viper_slide_pit_b2eb1c5de7ff28ff3942cba11731ecac.bundle	MI_Pistol_TTI_Viper_Slide_Pit	_NormalMap	7704494487040061695	Textures_Pistol_TTI_Viper_Separated_Pistol_TTI_Viper_Slide_Pit_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pistol_tti_viper_slide_sand_fe69cd0c296325864252a7c33a5c733d.bundle	MI_Pistol_TTI_Viper_Slide_Sand	_BaseColorMap	8758532378434434860	Textures_Pistol_TTI_Viper_Separated_Pistol_TTI_Viper_Slide_Sand_BaseMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pistol_tti_viper_slide_sand_fe69cd0c296325864252a7c33a5c733d.bundle	MI_Pistol_TTI_Viper_Slide_Sand	_MaskMap	1136743308803381037	Textures_Pistol_TTI_Viper_Separated_Pistol_TTI_Viper_Slide_Sand_MaskMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pistol_tti_viper_slide_sand_fe69cd0c296325864252a7c33a5c733d.bundle	MI_Pistol_TTI_Viper_Slide_Sand	_NormalMap	8843115171214872781	Textures_Pistol_TTI_Viper_Separated_Pistol_TTI_Viper_Slide_Sand_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pvs30_80fbf287edc4f525d030339120de1956.bundle	MI_PVS30	_BaseColorMap	4837812193123679334	PVS30_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pvs30_80fbf287edc4f525d030339120de1956.bundle	MI_PVS30	_MainTex	4837812193123679334	PVS30_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pvs30_80fbf287edc4f525d030339120de1956.bundle	MI_PVS30	_MaskMap	2571788405351172431	PVS30 Lit	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_pvs30_80fbf287edc4f525d030339120de1956.bundle	MI_PVS30	_NormalMap	3676909988888674105	PVS30_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_glock17gen41_1a0edb52990e8022d89a2e99b8e273cc.bundle	MI_Slide_Glock17Gen4 1	_BaseColorMap	-8611129289572336855	MI_Glock17Gen4_Slide_BaseColor_wht	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_glock17gen41_1a0edb52990e8022d89a2e99b8e273cc.bundle	MI_Slide_Glock17Gen4 1	_MainTex	-8611129289572336855	MI_Glock17Gen4_Slide_BaseColor_wht	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_glock17gen41_1a0edb52990e8022d89a2e99b8e273cc.bundle	MI_Slide_Glock17Gen4 1	_MaskMap	3867869157164037905	LitMask	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_glock17gen41_1a0edb52990e8022d89a2e99b8e273cc.bundle	MI_Slide_Glock17Gen4 1	_NormalMap	4268426526835442547	MI_Glock17Gen4_Slide_OpenGL_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_glock17gen4_49b05fd3551b434d778ef92639b65509.bundle	MI_Slide_Glock17Gen4	_BaseColorMap	-108450143111078636	MI_Glock17Gen4_Slide_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_glock17gen4_49b05fd3551b434d778ef92639b65509.bundle	MI_Slide_Glock17Gen4	_MainTex	-108450143111078636	MI_Glock17Gen4_Slide_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_glock17gen4_49b05fd3551b434d778ef92639b65509.bundle	MI_Slide_Glock17Gen4	_MaskMap	3867869157164037905	LitMask	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_glock17gen4_49b05fd3551b434d778ef92639b65509.bundle	MI_Slide_Glock17Gen4	_NormalMap	4268426526835442547	MI_Glock17Gen4_Slide_OpenGL_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17blk_6eba84fbbb31c9c73d9c0bb60935f9dc.bundle	MI_Slide_L2DCombatCatalystG17 BLK	_BaseColorMap	7741327343458765173	MI_L2DCombatCatalystG17_Slide_PVDStainlessSteel_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17blk_6eba84fbbb31c9c73d9c0bb60935f9dc.bundle	MI_Slide_L2DCombatCatalystG17 BLK	_EmissiveColorMap	8746289466285305885	MI_L2DCombatCatalystG17_Slide_Emmisive	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17blk_6eba84fbbb31c9c73d9c0bb60935f9dc.bundle	MI_Slide_L2DCombatCatalystG17 BLK	_MainTex	7741327343458765173	MI_L2DCombatCatalystG17_Slide_PVDStainlessSteel_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17blk_6eba84fbbb31c9c73d9c0bb60935f9dc.bundle	MI_Slide_L2DCombatCatalystG17 BLK	_MaskMap	1968180409597088965	LitMask	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17blk_6eba84fbbb31c9c73d9c0bb60935f9dc.bundle	MI_Slide_L2DCombatCatalystG17 BLK	_NormalMap	5121358100202429267	MI_L2DCombatCatalystG17_Slide_OpenGL_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17bronze_24c5c69333f66778d1b6bd07ce879011.bundle	MI_Slide_L2DCombatCatalystG17 Bronze	_BaseColorMap	7122121793772250720	MI_L2DCombatCatalystG17_Slide_PVDBronze_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17bronze_24c5c69333f66778d1b6bd07ce879011.bundle	MI_Slide_L2DCombatCatalystG17 Bronze	_EmissiveColorMap	8746289466285305885	MI_L2DCombatCatalystG17_Slide_Emmisive	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17bronze_24c5c69333f66778d1b6bd07ce879011.bundle	MI_Slide_L2DCombatCatalystG17 Bronze	_MainTex	7122121793772250720	MI_L2DCombatCatalystG17_Slide_PVDBronze_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17bronze_24c5c69333f66778d1b6bd07ce879011.bundle	MI_Slide_L2DCombatCatalystG17 Bronze	_MaskMap	1968180409597088965	LitMask	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17bronze_24c5c69333f66778d1b6bd07ce879011.bundle	MI_Slide_L2DCombatCatalystG17 Bronze	_NormalMap	5121358100202429267	MI_L2DCombatCatalystG17_Slide_OpenGL_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17chameleon_48dac1f37f8c3ab691312bc38b9914f0.bundle	MI_Slide_L2DCombatCatalystG17 Chameleon	_BaseColorMap	2735888894372996040	MI_L2DCombatCatalystG17_Slide_PVDChameleon_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17chameleon_48dac1f37f8c3ab691312bc38b9914f0.bundle	MI_Slide_L2DCombatCatalystG17 Chameleon	_EmissiveColorMap	8746289466285305885	MI_L2DCombatCatalystG17_Slide_Emmisive	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17chameleon_48dac1f37f8c3ab691312bc38b9914f0.bundle	MI_Slide_L2DCombatCatalystG17 Chameleon	_MainTex	2735888894372996040	MI_L2DCombatCatalystG17_Slide_PVDChameleon_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17chameleon_48dac1f37f8c3ab691312bc38b9914f0.bundle	MI_Slide_L2DCombatCatalystG17 Chameleon	_MaskMap	1968180409597088965	LitMask	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17chameleon_48dac1f37f8c3ab691312bc38b9914f0.bundle	MI_Slide_L2DCombatCatalystG17 Chameleon	_NormalMap	5121358100202429267	MI_L2DCombatCatalystG17_Slide_OpenGL_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17stainless_b405e61435552a60762977a18ae5d8ca.bundle	MI_Slide_L2DCombatCatalystG17 Stainless	_BaseColorMap	7741327343458765173	MI_L2DCombatCatalystG17_Slide_PVDStainlessSteel_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17stainless_b405e61435552a60762977a18ae5d8ca.bundle	MI_Slide_L2DCombatCatalystG17 Stainless	_EmissiveColorMap	8746289466285305885	MI_L2DCombatCatalystG17_Slide_Emmisive	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17stainless_b405e61435552a60762977a18ae5d8ca.bundle	MI_Slide_L2DCombatCatalystG17 Stainless	_MainTex	7741327343458765173	MI_L2DCombatCatalystG17_Slide_PVDStainlessSteel_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17stainless_b405e61435552a60762977a18ae5d8ca.bundle	MI_Slide_L2DCombatCatalystG17 Stainless	_MaskMap	1968180409597088965	LitMask	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17stainless_b405e61435552a60762977a18ae5d8ca.bundle	MI_Slide_L2DCombatCatalystG17 Stainless	_NormalMap	5121358100202429267	MI_L2DCombatCatalystG17_Slide_OpenGL_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17tin_2ec265d236f35efc21a3167c512b2a66.bundle	MI_Slide_L2DCombatCatalystG17 Tin	_BaseColorMap	4153815781065661582	MI_L2DCombatCatalystG17_Slide_PVDTin_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17tin_2ec265d236f35efc21a3167c512b2a66.bundle	MI_Slide_L2DCombatCatalystG17 Tin	_EmissiveColorMap	8746289466285305885	MI_L2DCombatCatalystG17_Slide_Emmisive	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17tin_2ec265d236f35efc21a3167c512b2a66.bundle	MI_Slide_L2DCombatCatalystG17 Tin	_MainTex	4153815781065661582	MI_L2DCombatCatalystG17_Slide_PVDTin_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17tin_2ec265d236f35efc21a3167c512b2a66.bundle	MI_Slide_L2DCombatCatalystG17 Tin	_MaskMap	1968180409597088965	LitMask	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_l2dcombatcatalystg17tin_2ec265d236f35efc21a3167c512b2a66.bundle	MI_Slide_L2DCombatCatalystG17 Tin	_NormalMap	5121358100202429267	MI_L2DCombatCatalystG17_Slide_OpenGL_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_strikeindustriesarkg17_7148c32f0bb7230eec2111cc218868ea.bundle	MI_Slide_StrikeIndustriesARKG17	_BaseColorMap	-1680327758484820686	MI_StrikeIndustriesARKG17_Slide_AnodizedBlack_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_strikeindustriesarkg17_7148c32f0bb7230eec2111cc218868ea.bundle	MI_Slide_StrikeIndustriesARKG17	_MainTex	-1680327758484820686	MI_StrikeIndustriesARKG17_Slide_AnodizedBlack_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_strikeindustriesarkg17_7148c32f0bb7230eec2111cc218868ea.bundle	MI_Slide_StrikeIndustriesARKG17	_MaskMap	5798953914770734779	LitMask	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_strikeindustriesarkg17_7148c32f0bb7230eec2111cc218868ea.bundle	MI_Slide_StrikeIndustriesARKG17	_NormalMap	-6643765756599765551	MI_StrikeIndustriesARKG17_Slide_OpenGL_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_zaffariprecisionzps4g17bronze_bd979169d864e2645df6a60cc34733d1.bundle	MI_Slide_ZaffariPrecisionZPS4G17 Bronze	_BaseColorMap	8543357803296744018	MI_ZaffariPrecisionZPS4G17_Slide_CerakoteSniperGreyPVDBronze_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_zaffariprecisionzps4g17bronze_bd979169d864e2645df6a60cc34733d1.bundle	MI_Slide_ZaffariPrecisionZPS4G17 Bronze	_MainTex	8543357803296744018	MI_ZaffariPrecisionZPS4G17_Slide_CerakoteSniperGreyPVDBronze_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_zaffariprecisionzps4g17bronze_bd979169d864e2645df6a60cc34733d1.bundle	MI_Slide_ZaffariPrecisionZPS4G17 Bronze	_MaskMap	-4422658199749989525	LitMask	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_zaffariprecisionzps4g17bronze_bd979169d864e2645df6a60cc34733d1.bundle	MI_Slide_ZaffariPrecisionZPS4G17 Bronze	_NormalMap	1598165773514662480	MI_ZaffariPrecisionZPS4G17_Slide_OpenGL_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_zaffariprecisionzps4g17chameleon_2a7f0bbd2d5891ed02d94fea4f245313.bundle	MI_Slide_ZaffariPrecisionZPS4G17 Chameleon	_BaseColorMap	-3506604089395954849	MI_ZaffariPrecisionZPS4G17_Slide_CerakoteArmouryBlackPVDChameleon_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_zaffariprecisionzps4g17chameleon_2a7f0bbd2d5891ed02d94fea4f245313.bundle	MI_Slide_ZaffariPrecisionZPS4G17 Chameleon	_MainTex	-3506604089395954849	MI_ZaffariPrecisionZPS4G17_Slide_CerakoteArmouryBlackPVDChameleon_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_zaffariprecisionzps4g17chameleon_2a7f0bbd2d5891ed02d94fea4f245313.bundle	MI_Slide_ZaffariPrecisionZPS4G17 Chameleon	_MaskMap	-4422658199749989525	LitMask	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_zaffariprecisionzps4g17chameleon_2a7f0bbd2d5891ed02d94fea4f245313.bundle	MI_Slide_ZaffariPrecisionZPS4G17 Chameleon	_NormalMap	1598165773514662480	MI_ZaffariPrecisionZPS4G17_Slide_OpenGL_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_zaffariprecisionzps4g17stainlesssteel_b982d9756e9cd735d50cd897d663e921.bundle	MI_Slide_ZaffariPrecisionZPS4G17 Stainless Steel	_BaseColorMap	-8930360488784950134	MI_ZaffariPrecisionZPS4G17_Slide_CerakoteSniperGreyPVDStainlessSteel_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_zaffariprecisionzps4g17stainlesssteel_b982d9756e9cd735d50cd897d663e921.bundle	MI_Slide_ZaffariPrecisionZPS4G17 Stainless Steel	_MainTex	-8930360488784950134	MI_ZaffariPrecisionZPS4G17_Slide_CerakoteSniperGreyPVDStainlessSteel_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_zaffariprecisionzps4g17stainlesssteel_b982d9756e9cd735d50cd897d663e921.bundle	MI_Slide_ZaffariPrecisionZPS4G17 Stainless Steel	_MaskMap	-4422658199749989525	LitMask	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_zaffariprecisionzps4g17stainlesssteel_b982d9756e9cd735d50cd897d663e921.bundle	MI_Slide_ZaffariPrecisionZPS4G17 Stainless Steel	_NormalMap	1598165773514662480	MI_ZaffariPrecisionZPS4G17_Slide_OpenGL_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_zaffariprecisionzps4g17tin_112a4146479bd494ec8ba4c734d5a68a.bundle	MI_Slide_ZaffariPrecisionZPS4G17 Tin	_BaseColorMap	-8920803851122899124	MI_ZaffariPrecisionZPS4G17_Slide_CerakoteSniperGreyPVDTin_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_zaffariprecisionzps4g17tin_112a4146479bd494ec8ba4c734d5a68a.bundle	MI_Slide_ZaffariPrecisionZPS4G17 Tin	_MainTex	-8920803851122899124	MI_ZaffariPrecisionZPS4G17_Slide_CerakoteSniperGreyPVDTin_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_zaffariprecisionzps4g17tin_112a4146479bd494ec8ba4c734d5a68a.bundle	MI_Slide_ZaffariPrecisionZPS4G17 Tin	_MaskMap	-4422658199749989525	LitMask	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_slide_zaffariprecisionzps4g17tin_112a4146479bd494ec8ba4c734d5a68a.bundle	MI_Slide_ZaffariPrecisionZPS4G17 Tin	_NormalMap	1598165773514662480	MI_ZaffariPrecisionZPS4G17_Slide_OpenGL_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_soundguard_sg556_b051f29c0c0ce372ba8987e3d91bbdda.bundle	MI_SoundGuard_SG556	_BaseColorMap	-2127669918462485223	SoundGuard_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_soundguard_sg556_b051f29c0c0ce372ba8987e3d91bbdda.bundle	MI_SoundGuard_SG556	_MaskMap	-8682062177408415275	MaskMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_soundguard_sg556_b051f29c0c0ce372ba8987e3d91bbdda.bundle	MI_SoundGuard_SG556	_NormalMap	6591837780843005028	SoundGuard_SG30_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_suppressor_ruggedobsedian9_cb9b9126c4ce278d76c33aa2c99dc171.bundle	MI_Suppressor_RuggedObsedian9	_BaseColorMap	-626877462143976715	MI_RuggedObsedian9_Suppressor_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_suppressor_ruggedobsedian9_cb9b9126c4ce278d76c33aa2c99dc171.bundle	MI_Suppressor_RuggedObsedian9	_MainTex	-626877462143976715	MI_RuggedObsedian9_Suppressor_BaseColor	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_suppressor_ruggedobsedian9_cb9b9126c4ce278d76c33aa2c99dc171.bundle	MI_Suppressor_RuggedObsedian9	_MaskMap	-7180841390560019166	LitMask	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_suppressor_ruggedobsedian9_cb9b9126c4ce278d76c33aa2c99dc171.bundle	MI_Suppressor_RuggedObsedian9	_NormalMap	2648772048524307617	MI_RuggedObsedian9_Suppressor_OpenGL_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_supressor_stsc_mfmd_308_blk1_2e7ff2ad424fe0baa6d346032b0f7ae4.bundle	MI_Supressor_STSC_MFMD_308_BLK 1	_BaseColorMap	5771557305476613391	Textures_Supressor_STSC_MFMD_308_BLK_BaseMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_supressor_stsc_mfmd_308_blk1_2e7ff2ad424fe0baa6d346032b0f7ae4.bundle	MI_Supressor_STSC_MFMD_308_BLK 1	_MainTex	5771557305476613391	Textures_Supressor_STSC_MFMD_308_BLK_BaseMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_supressor_stsc_mfmd_308_blk1_2e7ff2ad424fe0baa6d346032b0f7ae4.bundle	MI_Supressor_STSC_MFMD_308_BLK 1	_MaskMap	7179214169236917210	Textures_Supressor_STSC_MFMD_308_BLK_MaskMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_supressor_stsc_mfmd_308_blk1_2e7ff2ad424fe0baa6d346032b0f7ae4.bundle	MI_Supressor_STSC_MFMD_308_BLK 1	_NormalMap	9143780537249024843	Textures_Supressor_STSC_MFMD_308_BLK_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_supressor_stsc_mfmd_308_blk_aa8c4c848be3552cbc7215f3757f0c5c.bundle	MI_Supressor_STSC_MFMD_308_BLK	_BaseColorMap	-6504702590516237564	Textures_Supressor_STSC_MFMD_308_TAN_BaseMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_supressor_stsc_mfmd_308_blk_aa8c4c848be3552cbc7215f3757f0c5c.bundle	MI_Supressor_STSC_MFMD_308_BLK	_MainTex	-6504702590516237564	Textures_Supressor_STSC_MFMD_308_TAN_BaseMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_supressor_stsc_mfmd_308_blk_aa8c4c848be3552cbc7215f3757f0c5c.bundle	MI_Supressor_STSC_MFMD_308_BLK	_MaskMap	7179214169236917210	Textures_Supressor_STSC_MFMD_308_BLK_MaskMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_supressor_stsc_mfmd_308_blk_aa8c4c848be3552cbc7215f3757f0c5c.bundle	MI_Supressor_STSC_MFMD_308_BLK	_NormalMap	9143780537249024843	Textures_Supressor_STSC_MFMD_308_BLK_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_supressor_stsc_mfmd_338_blk1_249308f693ee76b29dfd569f8d151a1a.bundle	MI_Supressor_STSC_MFMD_338_BLK 1	_BaseColorMap	609155524943621401	Textures_Supressor_STSC_MFMD_338_BLK_BaseMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_supressor_stsc_mfmd_338_blk1_249308f693ee76b29dfd569f8d151a1a.bundle	MI_Supressor_STSC_MFMD_338_BLK 1	_MainTex	609155524943621401	Textures_Supressor_STSC_MFMD_338_BLK_BaseMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_supressor_stsc_mfmd_338_blk1_249308f693ee76b29dfd569f8d151a1a.bundle	MI_Supressor_STSC_MFMD_338_BLK 1	_MaskMap	8954846953919663207	Textures_Supressor_STSC_MFMD_338_BLK_MaskMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_supressor_stsc_mfmd_338_blk1_249308f693ee76b29dfd569f8d151a1a.bundle	MI_Supressor_STSC_MFMD_338_BLK 1	_NormalMap	3273315283897382157	Textures_Supressor_STSC_MFMD_338_BLK_Normal	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_supressor_stsc_mfmd_338_blk_d61d226e36b92d4c53a361e8fc8229f5.bundle	MI_Supressor_STSC_MFMD_338_BLK	_BaseColorMap	2185798980166986836	Textures_Supressor_STSC_MFMD_338_TAN_BaseMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_supressor_stsc_mfmd_338_blk_d61d226e36b92d4c53a361e8fc8229f5.bundle	MI_Supressor_STSC_MFMD_338_BLK	_MainTex	2185798980166986836	Textures_Supressor_STSC_MFMD_338_TAN_BaseMap	1.0	1.0	0.0	0.0
weaponmodmaterials_assets_mi_supressor_stsc_mfmd_338_blk_d61d226e36b92d4c53a361e8fc8229f5.bundle	MI_Supressor_STSC_MFMD_338_BLK	_MaskMap	8954846953919663207	Textures_Supressor_STSC_MFMD_338_BLK_MaskMap	1.0	1.0	0.0	0.0
