bundle	pathid	name	shader_pathid	shader_name
weaponmodmaterials_assets_romeo4t_mount_d0d07e0fa0d211ab64615fb1730c338a.bundle	-4408953747243924862	romeo4t_mount	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_romeo4t_rear_lens_b4c612b3e3fefec1fab8dcce28a4604b.bundle	7289568675736707528	romeo4t_rear_lens	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_romeo8tt3_b0aba33594e20bae2ce86bbb3842b7aa.bundle	5348301173526373337	romeo 8tt 3	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_romeo8tt_ff8c38ec73f9e58284e663b60a195cdd.bundle	6553704497256638199	romeo 8tt	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_romoe8t1_629896ffe7225802f570ee9f78401b3a.bundle	-5406139779863302439	romoe 8t 1	1068173205918574943	Ultimate Scope Shaders/HolographicSight
weaponmodmaterials_assets_romoe8t_3a384d458927be0ea5e85def47cd7e97.bundle	-8669257801155387352	romoe 8t	1068173205918574943	Ultimate Scope Shaders/HolographicSight
weaponmodmaterials_assets_rs_mount_73e48e514d7a556e03037a3a2db0d9f7.bundle	2128675190590145122	Rs_Mount	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_rs_mount_fde_1ca8171001eac1514cb7bbcb5c9bf8f9.bundle	-3015114730245248103	Rs_Mount _fde	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_rs_mountodg_438314ee72664f3d7b35f225051a9cc3.bundle	2557409891721279335	Rs_Mount ODG	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_rvgblk_c0b28d67ca323875c8511d2065489679.bundle	4363053436444917099	rvgblk	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_rvgfde_ffa5001d03b484f2358264a294030974.bundle	8060080857128778320	rvgfde	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_rvggry_a75e5027ffbc568e79bfef677763e1f7.bundle	4646300087728606243	rvggry	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_rvgod_23d03c21f47d3888a8492b817e9e1fbd.bundle	-9080596484530955984	rvgod	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_salvo12_4566171d7c3a0f23648010fcac7d5966.bundle	-6013640565783042107	Salvo12	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_scar-l_barrel_da34423904f711b6d840f12c6e524c1e.bundle	4835806146858429143	SCAR-L_barrel	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_scar-l_magazine_301_fd1a91575ad668c67b4ab88390fee656.bundle	-8052908915199251127	SCAR-L_magazine_30 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_scar-l_magazine_30_ba91eca9cc2e90502728abb70b25b76d.bundle	3854754003363994963	SCAR-L_magazine_30	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_scar-l_receiver_bafcac42d66e4f4f9a42cd2b8b7d128d.bundle	-1287284490758450855	SCAR-L_receiver	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_scar-l_receiverfde_de751f46a0e8926f7afd253b4edb2050.bundle	-3992487134565290367	SCAR-L_receiver FDE	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_scarhbarrel_d145017b256f5eb7992bbdfe461f453d.bundle	-6077482467874231113	ScarH Barrel	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_scope_52b6e2839a75ea3b2eb9fff42b146450.bundle	-2688817949043223786	Scope	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_scope_leupold-mark3hd-3-9x40_d356b2b4846f959c27237b17f048da27.bundle	-6700538538828818339	Scope_Leupold-Mark3HD-3-9x40	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_scope_leupold-mark3hd-3-9x40_reticle_2db403486d56868dc95eab9a85ece74c.bundle	-4236056086047552054	Scope_Leupold-Mark3HD-3-9x40_Reticle	2191631582626051206	Shader Graphs/RealisticScopeEffect
weaponmodmaterials_assets_scope_leupold-mark4-31_801a579bd82d480efe09772899ba7b0e.bundle	-4107253399427706660	Scope_Leupold-Mark4-3.5-10x30-LR_T 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_scope_leupold-mark4-3_b195f82e89f1ffaaa0b762008114eb17.bundle	368998437257896092	Scope_Leupold-Mark4-3.5-10x30-LR_T	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_scope_leupold-mark4reticle1_6cce067594feb34e80dd963de16f1de6.bundle	-7105399278965610891	Scope_Leupold-Mark4 Reticle 1	2191631582626051206	Shader Graphs/RealisticScopeEffect
weaponmodmaterials_assets_scope_pso6x361_2f8feda5fe29f182b2af61f279fc6d93.bundle	-6374972652282559776	scope_pso6x36 1	5951657029987726660	HDRP/Unlit
weaponmodmaterials_assets_scope_pso6x36_74cc481a4e4eda669e5cb2506dc4b169.bundle	7133484314096580869	scope_pso6x36	-7803075278752278772	HDRP/Autodesk Interactive/AutodeskInteractive
weaponmodmaterials_assets_scopeeffect_36a410cdc9f3acd0eaa07fd6037e90bb.bundle	-3333677846841868068	Scope effect	2191631582626051206	Shader Graphs/RealisticScopeEffect
weaponmodmaterials_assets_scopeeffectndr_a98b96d6da3c87432bd0718d16db48d2.bundle	4534682027599790922	Scope effect NDR	355448475513896478	Shader Graphs/_NonDualRender RealisticScopeEffect
weaponmodmaterials_assets_sdn6_fb56186d4982af2d8ce33d700b4fc824.bundle	-723871481959135559	SDN6	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_sdn6fde_c107d582dfe4212651f541ba54eea340.bundle	-1201417938831145641	SDN6 FDE	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_shift_mlok_5d5fa371aa1ecf16934175a287d881fc.bundle	-3083311512769492626	Shift_MLOK	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_shortdot1_3103db4abf95b31fdceb18efc85ec431.bundle	4421856254504591372	shortdot 1	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_shortdot_0ec0f36db532e6787886ecf436ed84d4.bundle	4052908064369929680	shortdot	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_shortdotfde_7e669f457e6a20a6a30742f6da9a09fd.bundle	-3082360436757623595	shortdot fde	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_sigair_reticle1_e1228347898019e9b27b4207900debc8.bundle	-8729082623049086134	sigAir_reticle 1	1068173205918574943	Ultimate Scope Shaders/HolographicSight
weaponmodmaterials_assets_sigair_reticle_d78b0ec0941a6324c393f8dbd864cd8c.bundle	-14681383851397763	sigAir_reticle	1068173205918574943	Ultimate Scope Shaders/HolographicSight
weaponmodmaterials_assets_sights_field_755f881e8cbfb625771db76306488a8a.bundle	-7298901698341783537	Sights_Field	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_sights_tac_59ef930c59dc5903d28ce5d3075da98b.bundle	-1404566569932797761	Sights_Tac	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_silencer_m4sd_95e2da0fee83d5c946c43d3c3f1a4282.bundle	-8202226927180239184	silencer_M4SD	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_sl-k_6cfff0ec5990e9edfa11705604184655.bundle	4717065689826303577	SL-K	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_slide_ea103829331d1685c5bd43a97c8f3ce0.bundle	8882552203439037979	Slide	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_slider_mat_335c78cd6d0395eab1844fb1952f249f.bundle	-7556966447436994798	Slider_MAT	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_slider_matfde_913148e846bfa73d33b3f19822fb2cf6.bundle	-2241754746693182539	Slider_MAT FDE	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_slider_matgreen_408bcbf583f385173cb3d0babfc32cfa.bundle	-3698025579184946374	Slider_MAT Green	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_slrsynergy1_14362f4096e42514590243c556282513.bundle	-5380610567869015785	SLRSynergy 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_slrsynergy_f720e625675bc8d6191ea93e3b00cc19.bundle	3599791634472102493	SLRSynergy	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_smoke_fe5bfb56ec39ed0a041d1a6882d93a89.bundle	-5579794104113436800	Smoke	-5543496705655981575	KriptoFX/FPS_Pack/AlphaBlendedAnim
weaponmodmaterials_assets_socom556mini2_mat1_29577ba6ddc9cefcdca8cefec5615279.bundle	2003660261691235915	SOCOM556MINI2_Mat 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_socom556mini2_mat_2c2d1654fc8d2c408c971dc137937d8d.bundle	-4040029297017679805	SOCOM556MINI2_Mat	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_spear1_35a341855f0186c261c2b5fe1e75ee0d.bundle	-2148910430928921394	SPEAR 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_spear_1c1f7d6a862264c1594440a6dedbfb4c.bundle	1676010163039146330	SPEAR	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_specter_4a813d69d30e609754da2185d58fcb8c.bundle	476963130515571291	specter	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_specter_accessories_2a4bb6266453254a7cd8216f99545e79.bundle	-8911383494700078079	specter_accessories	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_specterblk_1a4fa07cd63ceb827a8cee2e9598f3da.bundle	-3015328756367357758	specter BLK	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_specterlesn_c2c7d497591c81bade9ee0843f7f29f7.bundle	8571539947296505771	specter lesn	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_spr300_bipod_90058e53172f5cd9a9c686000debf72a.bundle	8215203840217293149	SPR300_Bipod	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_spr300_body_1_2f52165bc26c11a27da27ae0b5c16463.bundle	8653723451718483253	SPR300_Body_1	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_spr300_body_1fde_efc401f7fb8ab7e62b20c486e34e00dc.bundle	1126850993391729907	SPR300_Body_1 fde	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_spr300_body_2_bc64432a49febbb64cb083bd8381d292.bundle	7572431491058838576	SPR300_Body_2	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_spr300_magazine_2_13c87c403683262611b90b055ebaaf2b.bundle	-5757770257398121298	SPR300_Magazine_2	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_spr300_magazinetrnas_fe8710e4f594ac4df502ab4ab545ab59.bundle	-8883280824033869043	SPR300_Magazine Trnas	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_spr300_pistol_grip_8ff3c880a3d96c01339da0a3c7ef7846.bundle	689169925968135780	SPR300_Pistol_Grip	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_spr300_stock_a5a65b9dc52fb51d7cbab11e57275b3d.bundle	-4406729768030142160	SPR300_Stock	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_spr300_stock_adapter_d7a1f49844e55ae471d4a361e1cae9e4.bundle	-2462364744187352539	SPR300_Stock_Adapter	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_spr300_suppressor_6b5ee2a722980813d6d47d798c3b0525.bundle	-4423122028405592394	SPR300_Suppressor	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_spr300_suppressorfde_71d225925d63647ea73b205ff556a33a.bundle	1557819944241253929	SPR300_Suppressor FDE	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_sr_25_handguard_c452d1cd3d83a95d8fcc3004bb8229db.bundle	-7417306214936026489	SR_25_handguard	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_sr_25_handguardfde_0e0279037e604553fbf61ed187d69660.bundle	-6190247996061135805	SR_25_handguard FDE	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_sr_25_receiver_aaaea4c3201fc55637f278d50c126ae4.bundle	-5082151761380161062	SR_25_receiver	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_sr_25_receiverfde_181856aef55baf17fe3058bfd2f05860.bundle	-3754195469914461889	SR_25_receiver FDE	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_srd762_mil_16_3b57367afdff8002a5e00da7811f4c2d.bundle	-5811632821878299593	SRD762_MIL_16	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_srd762_qd_1a9aa2dfbb41c3c7a3545fb0b0ecdf6e.bundle	79654672274010674	SRD762_QD	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_srd762ti_10_df884acc263ea9dc267d96c512a95928.bundle	3412710504834528611	SRD762TI_10	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_srd762ti_16_08802f08e5cd9751286328e5288ee030.bundle	1350018997236977371	SRD762TI_16	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_srd_mb_10560643b30b4763323d82f375d07b55.bundle	364517038279217257	SRD_MB	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_sro11_c6cacaf9615e6cffe1dd531e99cdecfb.bundle	-3838638078039467810	sro 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_sro1_30aaf19ad64f749386a8061e811721cb.bundle	-621064227125626671	sro fde	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_sro_cab995a1a4b16f8d38c5ed153fcce2e4.bundle	-4130711125104058042	sro	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_srs_b46dbc357ce96047521c337cd6210f18.bundle	-3340022611378772988	SRS	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_srs_fiber_9ba0b0dfe5de3ad86cdd394dc8c73920.bundle	3972640166948943947	SRS_Fiber	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_srs_frontglass_aab21563d7c69479feb787acfcdf623a.bundle	-5969565531819185963	SRS_FrontGlass	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_srs_rearglass_c999bb245a0117706f81189dad7ec74f.bundle	-3006947568876455456	SRS_RearGlass	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_srslens1_03bedf5e4f2b78ab3e78699e0e5bf03b.bundle	4529636778211458929	SRS Lens 1	1068173205918574943	Ultimate Scope Shaders/HolographicSight
weaponmodmaterials_assets_srslens_b720274fcd665d7450d7459ea78d202b.bundle	1676207940010484151	SRS Lens	1068173205918574943	Ultimate Scope Shaders/HolographicSight
weaponmodmaterials_assets_staccatoxc1_a82b5fab466d7fd7d75e73ce43ddba8d.bundle	6695707099219452315	staccatoxc 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_staccatoxc2_8098ba70b0650d8e6bf6df271eef2a60.bundle	-7885578351599389312	staccatoxc 2	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_staccatoxc3_aa01a139721325d758ede5567e6d6c8a.bundle	6366650138048868288	staccatoxc 3	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_staccatoxc_e7ccb269f80ce88eaaff330020ffce97.bundle	-3295599817161270790	staccatoxc	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_stanag_231ab7c078e923003012c415a443d8c7.bundle	891576993769762546	stanag	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_stanag_mag_df4bfaf1f20228758718ecc5a296023d.bundle	6155837142606041221	stanag_mag	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_stanmag_c73d607911e903933a552d34066e1da7.bundle	185917793020917247	STANMAG	-7803075278752278772	HDRP/Autodesk Interactive/AutodeskInteractive
weaponmodmaterials_assets_steel1_e7579f1a19d1b7f36e496a24e04d4319.bundle	-5097467986071411377	Steel	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_steel2_cf280ee2cec094241b421fb32a37561a.bundle	8283924302693738361	steel	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_steel_e3b193b86d0d5f090d308a05d86bc463.bundle	368571648044191992	Steel	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_stock_61bdf36199c406b9b8525004d552911e.bundle	-8312354930114951937	Stock.002	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_stock_akms_0a2a39abe3321389ee91a164560226ff.bundle	-2410996287498980486	Stock_AKMS	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_stock_aks74u_a429083e5fb05c8d85832c072540c384.bundle	-3693224713756953805	Stock_AKS74u	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_stock_ar15_hk_e11_32926e71e25c13b2c8aae056075700b7.bundle	-7750466327406635374	stock_ar15_HK_E1 1	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_stock_ar15_hk_e12_b9007e3e6cfd936d78ec172930e9720c.bundle	2746072007553043562	stock_ar15_HK_E1 2	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_stock_ar15_hk_e1_9a81412a60132f459f7fadd3bb305c74.bundle	4762233618532819090	stock_ar15_HK_E1	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_stock_ar15_hk_slim1_c9667a9c94749f046d50c3568359d66c.bundle	-6791157312954212428	stock_ar15_HK_slim 1	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_stock_ar15_hk_slim2_70168f11e00c9de2b2dd461094446869.bundle	-4859007725801157813	stock_ar15_HK_slim 2	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_stock_ar15_hk_slim_1c3432b2600af7192f40f6596a9118e6.bundle	-5784364829469050329	stock_ar15_HK_slim	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_stock_bcm1_eaa77ce3fb953ee922f4eb64ff67b34f.bundle	-1568717236343472923	stock_bcm 1	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_stock_bcm2_062819a57ea89debdc3af88c42978b91.bundle	-4306592778307512568	stock_bcm 2	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_stock_bcm_ea06520d73f540e73785bfeaacb805b5.bundle	5952481909252889055	stock_bcm	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_stock_collapsible1_32ed50806fbf682a9dd6c752a97b6dda.bundle	6248136759466705743	stock_collapsible 1	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_stock_combatopss11_ee8740851d935369a09c78e696f6940a.bundle	4166730016226325270	stock_combatopss1 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_stock_combatopss1_41a854378273d2e284c0e356eda868e1.bundle	934192090934727624	stock_combatopss1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_stock_dd1_69dddf9af6df6869f9a9419bb1772f1a.bundle	8121554399888507870	Stock_DD 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_stock_dd_75ae1dfab4a715a7cd91b51f77bc8d9a.bundle	-8578306736833463939	Stock_DD	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_stock_folding_buffer1_6e27cc9be6b415837ae8cbeed9f06158.bundle	7595309019153350054	stock_folding_buffer 1	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_stock_folding_collapsible1_53f6bda2ef779ff7825f8b2ae9f8301b.bundle	-3437745804754027081	stock_folding_collapsible 1	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_stock_folding_collapsible_b48200381d51caedd0b6068693bf1ad5.bundle	6375808708045424551	stock_folding_collapsible	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_stock_folding_skeletal1_c8c7c3de06c9cc674fe4b4a25b154763.bundle	-8108432329185070873	stock_folding_skeletal 1	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_stock_folding_skeletal_min1_b4208e0709a6cd270b8797f4c86b1757.bundle	4903882817910064005	stock_folding_skeletal_min 1	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_stock_folding_visor1_50d100b57db93d79adcfcc15288d10aa.bundle	-8254516450230538516	stock_folding_visor 1	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_stock_imod1_8ad08f4000e91adc154ddb264d1a63db.bundle	5366687336165858026	stock_imod 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_stock_imod_b7f92f7abe19c07783f665d5b07ea4be.bundle	4895366151893787182	stock_imod	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_stock_magpul_zhukov1_f2399f125070c5f0b7e76f7ba389ff8d.bundle	995615193842735314	stock_magpul_zhukov 1	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_stock_magpul_zhukov_98862371c5b0e80ad74f7ef6ce19c817.bundle	-2969544705640149600	stock_magpul_zhukov	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_stock_magpul_zhukovgreen_5203594ad81acdacd3bf33961c5c9890.bundle	-1553610462257835941	stock_magpul_zhukov green	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_stock_moesls_b6f096565a813ea38b562564f4e5b042.bundle	5145940611372935018	Stock_MoeSLS	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_stock_rpk_4b2fa2488336aba345cebf89dbb270b5.bundle	5614215838833712534	Stock_RPK	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_stock_sba31_de67b5dbebf520b77f39155e14f97930.bundle	-4360540415099871503	stock_sba3 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_stock_sba3_0fbd109f70a8d1151b2fbc9d3622a447.bundle	-3028226438075710115	stock_sba3	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_stock_simod11_38bcecd058037d7ecbffc6a98d0da1f8.bundle	-1310198106999594199	stock_simod1 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_stock_simod1_abfc96a0927efa9e5b5d8876ce323610.bundle	4777906486902448999	stock_simod1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_stock_wood741_dc9f5a23aa6cd2e226e70d7e8fa5aca1.bundle	8464229173921693425	Stock_Wood74	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_stock_wood74_8718d6f97a2efaba0607086a634a36b6.bundle	1887053434650946737	Stock_Wood74	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_sup_hxflow556k1_c920a3c0d42511c7d8a87cc7821407e6.bundle	5057067272452178995	SUP_HXFLOW556K 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_sup_hxflow556k_e05104097804fe2b91617aedb069c023.bundle	607957629018973284	SUP_HXFLOW556K	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_suppressor1_3cef1d62960a471fb2b0b432b7843ec4.bundle	-3848612706972457961	Suppressor	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_suppressor2_0e364016dcc05fc3221b8443f9896ab5.bundle	-2121346530062607168	Suppressor	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_suppressor_058e6dfd05312f7c853e852e913ec68e.bundle	-6149314456015744828	Suppressor	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_suppressor_kac_prs1_73724c11ed142acd161bb812a14c3e4d.bundle	-6190518478254505333	suppressor_KAC_PRS 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_suppressor_kac_prs_cb70a78795415e6d39d0d5ea33a2123f.bundle	4432353048961260512	suppressor_KAC_PRS	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_suppressor_m110-ares1_78f79c02d3b718553d4ee380b5a549a6.bundle	1844701816848331373	Suppressor_M110-ARES 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_suppressor_m110-ares_bd6a16f56aaed7b3e7674504efbdf061.bundle	-4465954320271735884	Suppressor_M110-ARES	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_suppressor_pbs-1_315473618a23656cd92fe74ea366933b.bundle	-3568891556250945733	Suppressor_PBS-1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_suppressor_rotor43_7_1c250f921e7acb44250b42113f035afd.bundle	-4788136636502101946	suppressor_rotor43_7.62x54r	-7803075278752278772	HDRP/Autodesk Interactive/AutodeskInteractive
weaponmodmaterials_assets_suppressor_silencerco-saker-762_a6fe83a8158c748553bbe495d7db7fd3.bundle	6278197035733283812	Suppressor_SilencerCo-Saker-762	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_surefiremonster_81081c548696d4dfc6792bfd62cb59c3.bundle	9723823152105324	SurefireMonster	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_svd_barrel_gaslock_muzzle_7085328e702a6d5b848b7026fa3eed37.bundle	8745027827504698247	SVD_Barrel_GasLock_Muzzle	-7803075278752278772	HDRP/Autodesk Interactive/AutodeskInteractive
weaponmodmaterials_assets_svd_body_mag_bolt_2d00efbbcb219498d1060bf26f610d82.bundle	2338255956947933699	SVD_Body_Mag_Bolt	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_svd_dustcover_handguard_ironsight_2c12d1b5ce9453cd49aba7a9f7e27f85.bundle	2308446483581312823	SVD_Dustcover_Handguard_Ironsight	-7803075278752278772	HDRP/Autodesk Interactive/AutodeskInteractive
weaponmodmaterials_assets_taafts1_2eb316b02f52dbada7fd8bea335eda07.bundle	3441218087282231163	TAAFTS 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_taafts_c052a8b639e34190d4495dccbaa84dce.bundle	558542569522198154	TAAFTS	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_tango6t1_18dc8d51ef9822907f4957f7acdbc9d3.bundle	-6744045211292412004	tango6t 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_tango6t_d51ad0b098585c57d37dac25c282bbae.bundle	-2063951133700782376	tango6t	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_tango6t_rearglass_8cd3f11b7ad9739c1db4b25a211b0638.bundle	-8553486002711304550	tango6t_rearglass	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_tango6t_reticle_6c255d40f57a9202ca7971f280409f34.bundle	-8314118154699427684	tango6t_reticle	2191631582626051206	Shader Graphs/RealisticScopeEffect
weaponmodmaterials_assets_tangodownstubby1_971a0775b192e8d61a33606bfb7923c8.bundle	-7802276659772010293	TangoDownStubby 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_tangodownstubby_1575defb56a5088a7ead364e202c8ad9.bundle	930331283206885893	TangoDownStubby	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_tdhexpg_0478e0203d9730907b4dea28f95a0685.bundle	6436020992745097321	TDHexPG	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_ti_mount_3793dd2e6bc609a781c50e6ae2805fe7.bundle	-8257781260718675757	TI_Mount	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_tlr11_268cf80d66b0f87a5e6e2c14ff51654f.bundle	-2043328907357259477	tlr1 1	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_tlr12_78879d3258ddac5ceb675d62b86da6bf.bundle	2728783947941215291	tlr1 2	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_tlr1_3feb37ab6505294d6ce33de1697b2512.bundle	6231179745302735475	tlr1	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_tlr7_945a8d4bfd0df078e71de7d81f6ee4c6.bundle	6477298093153611551	TLR7	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_tti_jw4_pv_11_31235eca646b49fa91b57e2a14cd7a46.bundle	-3381496427532721933	TTI_JW4_PV_1 1	7322088784485553867	HDRP/Lit
